col1,col2,col3,col4,col5,col6,col7
0.00014,-0.00821,0.01637,-0.00522,-0.00206,-0.00099,0.00053
0.0019,-0.01638,0.01018,0.0218,-0.01781,0.00052,8e-05
0.00221,-0.00508,-0.03601,0.06901,-0.02729,-0.00198,-0.00087
0.00078,0.01084,-0.05795,0.05058,0.01138,-0.01566,-0.00027
0.00106,0.0086,-0.02287,-0.02049,0.05258,-0.01911,-0.00031
0.00129,0.0016,0.00498,-0.03779,0.03433,-0.00311,-0.00166
0.00032,0.00072,0.00356,-0.01142,0.00157,0.00634,-0.00106
